source_id,ra,ra_error,dec,dec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,a_g_val,e_bp_min_rp_val
17418443,234.42631661394554,0.046837494,10.762358856033284,0.040855516,5078.425,2.004197,16.424078,1105.2296,3.117284,17.74277,4824.6567,10.074402,15.553234,0.12932141,0.064660706
17418444,234.55740158723404,0.057404127,10.875032235336931,0.05017561,3595.7104,1.6886489,16.798939,749.8757,2.8547933,18.163927,3466.0037,9.302421,15.912328,0.12943965,0.064719826
17418445,234.7959418814995,0.04245243,10.579971388229852,0.036987957,6037.2144,2.193463,16.23631,1313.2399,3.2316546,17.55554,5736.361,10.602266,15.365309,0.13115221,0.06557611
17418446,235.38350016521377,0.037227646,11.111649164812516,0.03274822,7411.485,2.432181,16.013638,1867.9446,3.7515142,17.17299,6653.1875,11.056475,15.204326,0.12920465,0.06460232
17418447,234.6751562814648,0.039708085,10.249076074077472,0.034423716,6856.6543,2.355359,16.09812,1732.2146,3.7144856,17.254896,6141.1807,10.871377,15.29127,0.12743457,0.06371728
17418448,235.9422351780405,0.027095819,11.883918819118314,0.024147086,12802.985,3.2797914,15.420122,3080.0537,4.2858696,16.630005,11654.24,13.78939,14.595691,0.13588727,0.06794363
17418449,234.59051591618203,0.025122596,10.680243001218047,0.021902509,15624.004,3.7628114,15.203919,3929.5706,4.9317393,16.365538,14061.178,15.439342,14.391846,0.13065146,0.06532573
17418450,235.60540097554414,0.029567555,10.560996187110405,0.02583167,11464.063,3.111058,15.540054,2900.61,4.3332043,16.695177,10276.96,13.153404,14.732239,0.11397534,0.05698767
17418451,236.21979000014835,0.023646435,10.988134150514531,0.02082911,16972.166,3.9373417,15.114058,5122.2104,5.8971725,16.077757,14131.661,15.373027,14.386417,0.12791611,0.063958056
17418452,234.77580233140495,0.024873056,10.548720108199893,0.021660402,15905.057,3.8082361,15.184563,4804.7803,5.7482495,16.147217,13193.829,14.928016,14.460973,0.1311496,0.0655748
17418453,234.67534653166024,0.017933663,11.063155689631449,0.015723461,29152.89,5.681271,14.526696,8857.412,8.181131,15.483133,24247.55,21.592182,13.800231,0.1284609,0.06423045
17418454,236.1664865250442,0.01565893,10.47903829871318,0.013692655,38175.836,6.920252,14.233929,11573.257,9.851246,15.192761,31655.258,26.220087,13.510786,0.14021209,0.070106044
17418455,235.35798234760836,0.016188908,10.348426769144535,0.014089014,36161.156,6.6703205,14.292795,12291.014,10.508509,15.127432,28320.832,24.23041,13.631636,0.15230496,0.07615248
17418456,236.19003515100587,0.011982563,11.641789216583902,0.010651673,61258.195,9.867144,13.7204895,21047.023,15.755744,14.543424,47582.715,35.765762,13.068277,0.12786107,0.063930534
17418457,235.6168717445934,0.0110909175,11.945895340107828,0.009880585,70835.305,11.087111,13.562777,24473.883,17.869795,14.379643,55093.676,40.363537,12.909146,0.12328472,0.06164236
17418458,235.1794162182176,0.008973432,10.619809731364063,0.007833792,113026.86,16.694628,13.055447,44484.246,30.881216,13.730885,81225.48,57.351185,12.48767,0.12926868,0.06463434
17418459,234.8898161541068,0.007108181,10.020480910142638,0.006147717,182377.22,25.756344,12.5359745,78849.18,53.033585,13.109407,123126.92,84.319885,12.036017,0.12793176,0.06396588
17418460,234.7153726389215,0.0067060045,11.63505999845191,0.0059277285,192395.31,26.643747,12.477914,82021.74,54.210472,13.066578,131145.53,88.081856,11.967516,0.11930963,0.059654813
17418461,234.64928108704086,0.0051338333,10.548169179508008,0.0044686045,364391.12,49.13489,11.784481,180309.7,117.18442,12.211352,221986.88,146.48102,11.396082,0.13091119,0.06545559
17418462,235.9739556726466,0.005749025,10.572439174416681,0.0050301743,265959.88,36.212223,12.12636,124769.23,81.66344,12.611132,168941.73,112.51142,11.692557,0.11306929,0.056534644
17418463,235.58930849274205,0.0050770915,10.848699349475663,0.0044531664,355137.03,47.635193,11.81241,177976.6,115.11434,12.225493,214007.55,140.68921,11.435827,0.117271006,0.058635503
17418465,234.56879448050933,1.0216023,10.90678601483628,0.8933911,99.68886,0.6572928,20.691784,11.848665,1.7034054,22.667227,108.656525,7.80234,19.67176,0.1294255,0.06471275
17418476,235.84555071319673,0.057406966,10.19219563565893,0.049940858,3502.351,1.6732109,16.827501,2833.4097,6.2422132,16.720627,1133.8975,8.147385,17.125465,0.12490422,0.06245211
17418480,234.45923870323276,0.589154,11.56060690353516,0.5197272,174.17224,0.6898035,20.085953,74.43882,3.911853,20.671902,118.48581,7.7503133,19.577734,0.11750508,0.05875254
17418482,234.87702952097962,0.19623306,11.61817906358603,0.17352413,616.5107,0.8625924,18.713549,107.49589,2.2157323,20.27292,621.9914,7.7478547,17.77744,0.117924094,0.058962047
17418483,236.16730664078827,0.027427085,10.718697700373076,0.024063595,12983.631,3.3421688,15.40491,3888.99,5.1604753,16.376808,10776.5625,13.41076,14.680699,0.11327659,0.056638297
17418484,236.0323164106349,0.009931309,10.119259086819111,0.008636758,93361.766,14.19721,13.262978,41187.836,29.050232,13.814478,62281.043,45.553513,12.7760105,0.14882332,0.07441166
17418485,234.8807731359742,0.0050516548,11.17661068195662,0.0044395193,536303.5,71.84012,11.364874,307366.88,196.53206,11.632257,289424.28,187.92155,11.108063,0.12636329,0.063181646
17418491,234.51704841063886,0.86427766,11.2612559072393,0.7594067,117.97882,0.66429704,20.50889,14.017573,1.679674,22.484718,127.88732,7.7783365,19.494831,0.1279526,0.0639763
17418493,234.9154688010855,0.75901043,10.275927641023658,0.65882725,137.91515,0.6798173,20.33937,16.547998,1.720067,22.304537,150.42186,7.850679,19.318623,0.1372611,0.06863055
17418495,235.4921551665321,0.46130612,10.715671406375812,0.40372136,233.36389,0.71612203,19.768316,27.798956,1.6928023,21.74133,254.26721,7.8497443,18.748674,0.12209729,0.061048646
17418498,235.48507787864065,0.47939682,11.089627086512746,0.4217419,221.87686,0.71352017,19.82312,26.472927,1.6887773,21.794395,241.68968,7.8160076,18.803755,0.11685752,0.05842876
17418499,234.54685566181854,0.3486917,11.614157054124007,0.30793557,313.77753,0.7475991,19.446846,51.951885,2.1600745,21.062397,318.56348,7.830635,18.50391,0.11904467,0.059522334
17418500,236.19733303912903,0.37840736,10.000220151964006,0.3287336,293.77896,0.7471804,19.518349,49.274605,2.2257361,21.119843,299.9561,7.9093566,18.569256,0.11783364,0.05891682
17418501,234.61469200764046,0.24334243,10.96749717615106,0.21301943,483.43713,0.8233799,18.97755,79.79773,2.1804152,20.596424,491.13617,7.965793,18.033895,0.1294432,0.0647216
17418503,235.05770197973828,0.23663062,10.565212343289238,0.20632902,503.2236,0.83359927,18.933998,85.757904,2.2575896,20.518215,510.97263,7.9978867,17.990906,0.12910275,0.064551376
17418504,234.79667897166368,0.31539536,11.511031431056153,0.27839166,352.18787,0.76442915,19.321465,59.04095,2.2046008,20.923517,359.63422,7.853428,18.372248,0.11957502,0.05978751
17418505,234.9208531097455,0.25528193,10.436282207242364,0.22208263,461.6239,0.81804496,19.02768,76.989426,2.2262352,20.635323,471.9177,7.9897113,18.077234,0.13708042,0.06854021
17418506,236.09613419816935,0.1806831,11.72248382631877,0.16074304,675.8364,0.88118094,18.613796,117.51425,2.2072232,20.176174,682.2793,7.747764,17.676994,0.12759374,0.06379687
17418507,234.89126225817503,0.20463067,11.753731984453118,0.18130586,583.6127,0.84901696,18.773088,101.42015,2.2045367,20.33609,589.25305,7.721345,17.836145,0.1295952,0.0647976
17418508,235.02994416114134,0.19966042,10.664970160520646,0.17431639,617.2618,0.87036014,18.712227,101.90269,2.1317754,20.330936,627.07214,7.8184457,17.768606,0.12893912,0.06446956
17418509,235.15785971902133,0.17744307,11.528852349724282,0.15687758,699.1474,0.893358,18.576979,116.066795,2.1292152,20.18963,709.39874,7.794244,17.634674,0.1099543,0.05497715
17418510,235.19138125224623,0.18661876,11.159284081629139,0.16415602,662.3352,0.88280624,18.635706,109.96924,2.1337092,20.248222,672.02905,7.8016086,17.69343,0.10953134,0.05476567
17418511,234.7638932280271,0.16431227,10.739553009312152,0.14346212,788.10706,0.9332262,18.446938,136.9056,2.2430415,20.010347,795.7919,7.9043565,17.509901,0.13091084,0.06545542
17418512,235.3758491815382,0.13984856,11.045483641560168,0.12290378,960.34515,0.9886728,18.232332,159.11284,2.1556327,19.847137,974.8458,7.9622025,17.28956,0.11670126,0.05835063
17418513,236.09001670473398,0.15995023,10.364250425034205,0.13960351,816.5298,0.9435667,18.40847,134.35481,2.1427846,20.030767,830.10077,7.9246125,17.464073,0.14017518,0.07008759
17418514,235.9605441092846,0.13259146,10.468938428986212,0.11583953,1042.4991,1.0201486,18.143211,171.55707,2.1598332,19.765379,1059.7972,8.038486,17.198843,0.13977338,0.06988669
17418515,235.48505237713974,0.12238724,10.763890167278648,0.10717891,1156.2479,1.0554678,18.030773,191.271,2.1742728,19.647278,1174.1088,8.085124,17.08763,0.122033246,0.061016623
17418516,235.66952078150305,0.102675825,10.623853902101802,0.08980223,1479.6171,1.1555787,17.763027,258.277,2.317978,19.321186,1492.3872,8.292593,16.827196,0.11402179,0.057010897
17418517,234.81200711071642,0.15410665,10.10985385134386,0.13340946,869.953,0.9678397,18.33966,145.83427,2.2124639,19.941751,889.0178,8.000402,17.389624,0.12768789,0.06384394
17418518,234.66335493224466,0.13809156,10.305206500496393,0.11980168,1000.23004,1.0110201,18.18815,177.13704,2.302039,19.730627,1004.30994,8.047371,17.25723,0.12735084,0.06367542
17418519,236.22626163315618,0.10316414,11.381743880902246,0.09138071,1433.2037,1.1320045,17.79763,242.8545,2.2454965,19.388035,1457.1311,8.2043085,16.853153,0.14874439,0.074372195
17418520,234.9805729565172,0.11336429,10.758687620808688,0.0990852,1287.0885,1.0981638,17.91438,264.8995,2.594048,19.293697,1246.4395,8.131427,17.022722,0.12874258,0.06437129
17418521,235.24012281885823,0.103627324,11.712296859882704,0.09188292,1417.9352,1.1267071,17.80926,293.6896,2.5842519,19.181679,1359.3835,8.144539,16.928545,0.13374573,0.066872865
17418522,235.71599241191458,0.081680685,11.324206662078403,0.07215632,2018.5483,1.2990896,17.425802,440.94376,2.7718565,18.740442,1915.5818,8.45767,16.556149,0.115543656,0.057771828
17418523,234.45525112473305,0.078880884,10.269598798053039,0.068347126,2219.346,1.3701067,17.322838,463.6331,2.7460027,18.685965,2138.2715,8.693479,16.436743,0.12329008,0.06164504
17418524,235.5719034956429,0.07935546,11.455680584650658,0.07019468,2103.0635,1.3204125,17.38127,436.31372,2.6630337,18.751904,2015.3031,8.504578,16.501049,0.12779844,0.06389922
17418525,235.08696113209925,0.07243591,10.594920274944506,0.06319303,2491.7046,1.4335505,17.197159,516.75366,2.7288861,18.568192,2387.966,8.786652,16.31683,0.12912399,0.06456199
17418526,235.91111960145264,0.07694026,11.987455144616176,0.06866032,2161.7988,1.3281832,17.351362,471.18045,2.7648199,18.668432,2052.8723,8.474707,16.480995,0.12380228,0.06190114
17418527,234.93789779883505,0.06661689,10.612124734688392,0.05809839,2842.9983,1.5205821,17.053959,589.65686,2.7674706,18.424902,2724.576,8.972555,16.173653,0.12882699,0.064413495
17418528,235.06791749254967,0.06257378,10.862253146229214,0.054788813,3112.0566,1.5803504,16.955782,677.36383,2.9041402,18.274345,2956.4438,9.074318,16.084976,0.1288833,0.06444165
17418529,234.47317333810216,0.06704661,11.552837640705269,0.059142422,2742.286,1.4845499,17.093119,598.4838,2.853546,18.40877,2603.1172,8.836187,16.223166,0.11898194,0.05949097
17418530,234.4036970336047,0.06523811,11.67159088175467,0.057627898,2855.5525,1.5104445,17.049175,591.4767,2.7421656,18.421556,2737.6125,8.9021435,16.16847,0.13361786,0.06680893
17418531,236.1784525975875,0.075496756,10.83237417284107,0.06634654,2299.705,1.3775829,17.28422,502.6819,2.8142571,18.598167,2181.9895,8.630382,16.414768,0.1131922,0.0565961
17418532,235.27970959096268,0.06222079,11.989578019663238,0.05539452,3024.0945,1.5424445,16.986912,657.3887,2.8595262,18.306845,2873.9355,8.929337,16.115707,0.13353682,0.06676841
17418533,236.1889728500025,0.06441941,11.796932541229996,0.05739061,2858.363,1.5027041,17.048107,591.58673,2.7255616,18.421354,2740.9087,8.854396,16.167164,0.13649896,0.06824948
17418534,234.66581349225854,0.06036094,11.075941640252253,0.052929405,3286.7708,1.619261,16.896477,715.4801,2.9213593,18.214907,3122.307,9.156462,16.025711,0.12842922,0.06421461
17418535,234.38197357466382,0.055210542,11.89027950988193,0.04891636,3713.3738,1.6992059,16.763979,769.2198,2.8091369,18.136274,3559.9219,9.268534,15.883299,0.13332894,0.06666447
17418536,235.45633805150746,0.06303486,10.613526462502637,0.055080574,3088.5215,1.5770307,16.964024,692.129,2.9650066,18.250933,2904.838,9.0579815,16.104095,0.12214311,0.061071556
17418537,235.7239715856171,0.051363695,10.198914017225492,0.0446681,4365.2603,1.8616601,16.588375,1053.1825,3.2510078,17.795141,3969.7725,9.613271,15.764986,0.12467532,0.06233766
17418538,235.10253409216443,0.043488648,10.836046666043819,0.038069095,5706.4814,2.1229026,16.29748,1438.3065,3.5281367,17.456772,5122.5225,10.216636,15.488191,0.12897696,0.06448848
17418539,235.13895252152054,0.045982435,11.750997284249044,0.04077783,5021.796,1.9707137,16.436253,1265.3752,3.4044127,17.595852,4508.358,9.784327,15.626854,0.13009052,0.06504526
17418540,236.0319845383607,0.04446312,11.293609480773434,0.039307427,5360.539,2.0417495,16.36538,1353.1531,3.461688,17.523033,4809.4116,9.972973,15.55667,0.12307719,0.061538596
17418541,234.62515933136314,0.043898635,11.078960011231082,0.03848965,5592.832,2.0985494,16.31932,1407.487,3.5095117,17.48029,5032.341,10.154521,15.507475,0.12835108,0.06417554
17418542,234.51407389027344,0.043148078,11.010117864666913,0.03777951,5781.187,2.1369987,16.283358,1459.8599,3.5389552,17.440622,5178.7686,10.246875,15.476334,0.1292093,0.06460465
17418543,235.1080271273717,0.039234754,10.42681900520205,0.034151345,6932.9233,2.3627117,16.08611,1747.0239,3.7075171,17.245653,6215.0874,10.883207,15.278282,0.13746352,0.06873176
17418544,234.98010876893827,0.041107457,11.956285495452605,0.036538627,6061.8364,2.1687875,16.23189,1527.6458,3.5401633,17.391344,5441.8057,10.292449,15.422543,0.12956718,0.06478359
17418545,234.49715915620203,0.04147351,11.126580295649264,0.036369953,6170.731,2.2090068,16.212559,1558.6788,3.589521,17.369509,5527.147,10.433931,15.405647,0.12806372,0.06403186
17418546,235.6390023712918,0.035498258,11.442644100045788,0.031402413,7954.106,2.519027,15.936922,2006.8914,3.8034105,17.09509,7102.143,11.273218,15.133427,0.12794392,0.06397196
17418547,235.65061513757055,0.03507591,10.492471891717555,0.030619891,8409.762,2.6216908,15.876441,2113.4521,3.9032588,17.03892,7556.9854,11.640239,15.066029,0.14044309,0.07022154
17418548,235.32082673171257,0.03012533,10.882077735997292,0.026409388,10937.739,3.0189483,15.591082,3299.9092,4.8539615,16.555145,9108.496,12.43453,14.863283,0.12933205,0.064666025
17418549,235.3646218709029,0.025866315,11.553862649984127,0.02289427,14152.919,3.5023317,15.311285,4289.1685,5.3990006,16.270468,11762.623,13.914126,14.58564,0.11028258,0.05514129
17418550,234.4429580494818,0.021615677,10.959042410031445,0.018907707,20502.605,4.472694,14.908878,6231.637,6.5933094,15.864895,16981.113,17.172533,14.186985,0.12913422,0.06456711
17418551,236.24000565235812,0.014894627,10.165449398914209,0.012971048,42422.277,7.5109177,14.119415,14713.42,12.0474415,14.9321165,32985.707,27.125195,13.466085,0.11775346,0.05887673
17418552,234.32744432737238,0.014049808,10.99507659238585,0.012290484,46937.117,8.088446,14.009609,16121.398,12.852069,14.832893,36430.23,29.185246,13.358245,0.12888102,0.06444051
17418553,235.6904509828865,0.015625222,10.285058401326818,0.013602951,38697.484,7.0118585,14.219193,13186.806,11.065362,15.051052,30267.303,25.435993,13.559465,0.14078161,0.070390806
17418554,234.31471137627977,0.01391534,11.342751241793795,0.012231402,47193.375,8.095927,14.003697,16251.846,12.897374,14.824143,36613.97,29.204103,13.352783,0.11748105,0.058740526
17418555,234.85282233538507,0.011907054,10.552528944880546,0.010372622,65385.17,10.543193,13.649702,25417.803,18.90331,14.338555,47379.453,36.1291,13.072926,0.13129112,0.06564556
17418556,235.6595798506526,0.010825323,10.305916843222303,0.009425942,78856.28,12.30346,13.44631,30961.455,22.408554,14.124347,56754.36,42.03319,12.876902,0.14069241,0.07034621
17418557,234.74425034119236,0.008584931,10.145772738359335,0.007433761,125781.984,18.43961,12.939354,53712.973,37.022575,13.526203,85637.67,60.476753,12.430238,0.111034706,0.055517353
17418558,234.8190820044612,0.007834327,11.839580993393225,0.0069478415,140732.4,20.040117,12.817415,60591.215,40.72695,13.395376,95296.27,65.52006,12.31421,0.14858717,0.07429358
17418559,235.98419956241696,0.006230656,11.34026069379318,0.005510841,220448.44,30.18775,12.330133,110356.53,72.133705,12.744406,132972.0,89.19516,11.952499,0.12294033,0.061470166
17418560,234.83913404808325,0.005599704,10.27879829447143,0.004859417,285365.78,38.90718,12.049896,146891.11,96.290695,12.433912,168557.1,112.91554,11.695032,0.13710605,0.06855302
17418561,235.44316929339024,0.005824343,10.491587674300003,0.005080512,260791.9,35.628494,12.147665,133844.86,87.69569,12.534896,154456.62,103.603386,11.789884,0.15230215,0.07615107
17418562,235.3256918732453,0.005054234,11.080935158678168,0.004443215,445573.75,59.67351,11.566101,240723.69,154.49329,11.897604,252333.64,164.56409,11.256962,0.12912074,0.06456037
17418564,235.4053835018106,1.2743634,10.998322327835771,1.1193383,78.664345,0.64468545,20.948956,9.629262,1.760832,22.892418,85.638664,7.7846847,19.930225,0.11679825,0.058399126
17418566,0.0,0.0,0.0,0.0,43.057087,0.0,21.603289,4.877612,0.0,23.630882,46.914616,0.0,20.58363,0.12773465,0.06386732
17418572,235.36224724099276,0.08502666,10.107108429120437,0.073752396,1914.8248,1.2870938,17.483078,1477.5026,5.50051,17.42758,665.4864,7.966003,17.704052,0.120605126,0.060302563
17418573,235.53051549640392,0.42653787,10.291456676376399,0.37115127,252.64427,0.7278091,19.682127,125.26688,4.2623243,20.10681,153.61928,7.8377614,19.295786,0.15276389,0.076381944
17418574,234.80063943929267,0.43113425,10.812909622127403,0.37686157,248.17975,0.7234872,19.701485,115.07236,4.111069,20.198973,159.06253,7.8120313,19.25798,0.14328617,0.071643084
17418575,235.45278143033084,1.0993602,11.91244507393092,0.97831833,88.590614,0.64411974,20.819931,44.238544,4.197573,21.236898,53.56284,7.7730055,20.439741,0.13397218,0.06698609
17418577,235.544609478806,0.016305974,10.627470545019365,0.014255718,35200.42,6.5191984,14.322031,12061.289,10.336634,15.147917,27344.748,23.550158,13.669715,0.122284584,0.061142292
17418578,235.1046365276468,0.017843967,10.112396826045257,0.015464534,30278.604,5.883222,14.48556,10506.756,9.456317,15.2977295,23344.09,21.206781,13.841458,0.12822847,0.064114235
17418580,0.0,0.0,0.0,0.0,53.43989,0.0,21.368736,6.422467,0.0,23.332146,57.964523,0.0,20.353994,0.13392258,0.06696129
17418581,0.0,0.0,0.0,0.0,57.57077,0.0,21.287895,6.862366,0.0,23.260216,62.62157,0.0,20.27009,0.14082696,0.07041348
